Date,pos_mean,pos_median,neu_mean,neu_median,neg_mean,neg_median,headline_count,pred_pos_ratio,pred_neu_ratio,pred_neg_ratio,Label
2008-10-01,0.0076684555970132,0.0076684555970132,0.991958498954773,0.991958498954773,0.0003730302560143,0.0003730302560143,1,0,1,0,0
2008-10-02,0.0036568494979292,0.0036568494979292,0.9750994443893432,0.9750994443893432,0.0212436933070421,0.0212436933070421,1,0,1,0,0
2008-10-03,0.0003799637779593,0.0003799637779593,0.9873598217964172,0.9873598217964172,0.0122602535411715,0.0122602535411715,1,0,1,0,0
2008-10-06,0.001299406401813,0.001299406401813,0.9935545921325684,0.9935545921325684,0.0051460298709571,0.0051460298709571,1,0,1,0,0
2008-10-07,0.0007221718551591,0.0007221718551591,0.93905508518219,0.93905508518219,0.0602228119969368,0.0602228119969368,1,0,1,0,0
2008-10-08,7.621473196195439e-05,7.621473196195439e-05,0.9991626739501952,0.9991626739501952,0.0007611422915942,0.0007611422915942,1,0,1,0,0
2008-10-09,0.0006466580671258,0.0006466580671258,0.6717024445533752,0.6717024445533752,0.3276509046554565,0.3276509046554565,1,0,1,0,0
2008-10-10,0.0001210411282954,0.0001210411282954,0.9970189332962036,0.9970189332962036,0.0028600515797734,0.0028600515797734,1,0,1,0,0
2008-10-13,9.536006109556185e-05,9.536006109556185e-05,0.9995070695877076,0.9995070695877076,0.0003976351872552,0.0003976351872552,1,0,1,0,1
2008-10-14,0.0019196382490918,0.0019196382490918,0.8455104827880859,0.8455104827880859,0.152569904923439,0.152569904923439,1,0,1,0,0
2008-10-15,4.162194818491116e-05,4.162194818491116e-05,0.9996936321258544,0.9996936321258544,0.0002647632500156,0.0002647632500156,1,0,1,0,0
2008-10-16,0.0005780035280622,0.0005780035280622,0.3815498650074005,0.3815498650074005,0.6178721189498901,0.6178721189498901,1,0,0,1,1
2008-10-17,0.0003104523348156,0.0003104523348156,0.9973543882369996,0.9973543882369996,0.0023352410644292,0.0023352410644292,1,0,1,0,0
2008-10-20,0.0113790864124894,0.0113790864124894,0.988315999507904,0.988315999507904,0.0003049573861062,0.0003049573861062,1,0,1,0,1
2008-10-21,0.0194345079362392,0.0194345079362392,0.804571807384491,0.804571807384491,0.1759936958551406,0.1759936958551406,1,0,1,0,0
2008-10-22,0.0013833347475156,0.0013833347475156,0.9802247881889344,0.9802247881889344,0.018391927704215,0.018391927704215,1,0,1,0,0
2008-10-23,0.0007887462852522,0.0007887462852522,0.989971160888672,0.989971160888672,0.0092399753630161,0.0092399753630161,1,0,1,0,1
2008-10-24,0.0032286706846207,0.0032286706846207,0.1219449266791343,0.1219449266791343,0.8748263716697693,0.8748263716697693,1,0,0,1,0
2008-10-27,0.0003825513122137,0.0003825513122137,0.9971705079078674,0.9971705079078674,0.0024469490163028,0.0024469490163028,1,0,1,0,0
2008-10-28,0.0003704816335812,0.0003704816335812,0.998023271560669,0.998023271560669,0.0016062424983829,0.0016062424983829,1,0,1,0,1
2008-10-29,0.0001211287017213,0.0001211287017213,0.99614018201828,0.99614018201828,0.0037387188058346,0.0037387188058346,1,0,1,0,0
2008-10-30,0.0026175379753112,0.0026175379753112,0.9106260538101196,0.9106260538101196,0.0867563113570213,0.0867563113570213,1,0,1,0,1
2008-10-31,0.0001388142991345,0.0001388142991345,0.9970263838768004,0.9970263838768004,0.0028347820043563,0.0028347820043563,1,0,1,0,1
2008-11-03,4.6704775741091e-05,4.6704775741091e-05,0.997877836227417,0.997877836227417,0.0020754402503371,0.0020754402503371,1,0,1,0,0
2008-11-04,0.0002868742740247,0.0002868742740247,0.9990562796592712,0.9990562796592712,0.0006568687967956,0.0006568687967956,1,0,1,0,1
2008-11-05,0.0034800958819687,0.0034800958819687,0.9910354614257812,0.9910354614257812,0.0054845013655722,0.0054845013655722,1,0,1,0,0
2008-11-06,0.0011443041730672,0.0011443041730672,0.6068719029426575,0.6068719029426575,0.3919838368892669,0.3919838368892669,1,0,1,0,0
2008-11-07,0.0002748456608969,0.0002748456608969,0.9970241189002992,0.9970241189002992,0.0027010876219719,0.0027010876219719,1,0,1,0,1
2008-11-10,6.055433550500311e-05,6.055433550500311e-05,0.9997289776802064,0.9997289776802064,0.0002105137100443,0.0002105137100443,1,0,1,0,0
2008-11-11,0.0002720379270613,0.0002720379270613,0.998683750629425,0.998683750629425,0.0010441887425258,0.0010441887425258,1,0,1,0,0
2008-11-12,0.0002749853592831,0.0002749853592831,0.9603347778320312,0.9603347778320312,0.0393902659416198,0.0393902659416198,1,0,1,0,0
2008-11-13,3.28065907524433e-05,3.28065907524433e-05,0.9996657371520996,0.9996657371520996,0.000301478721667,0.000301478721667,1,0,1,0,1
2008-11-14,0.0001726096670608,0.0001726096670608,0.998879611492157,0.998879611492157,0.0009476657141931,0.0009476657141931,1,0,1,0,0
2008-11-17,3.230891888961196e-05,3.230891888961196e-05,0.9998414516448976,0.9998414516448976,0.0001262291771126,0.0001262291771126,1,0,1,0,0
2008-11-18,1.1389301107556092e-05,1.1389301107556092e-05,0.9999001026153564,0.9999001026153564,8.848667494021356e-05,8.848667494021356e-05,1,0,1,0,1
2008-11-19,8.724169674678706e-06,8.724169674678706e-06,0.9998749494552612,0.9998749494552612,0.0001163443448604,0.0001163443448604,1,0,1,0,0
2008-11-20,6.634482269873843e-05,6.634482269873843e-05,0.998739778995514,0.998739778995514,0.0011939767282456,0.0011939767282456,1,0,1,0,0
2008-11-21,0.0001032821455737,0.0001032821455737,0.994223415851593,0.994223415851593,0.0056732883676886,0.0056732883676886,1,0,1,0,1
2008-11-24,0.0006990145775489,0.0006990145775489,0.929916262626648,0.929916262626648,0.0693846940994262,0.0693846940994262,1,0,1,0,1
2008-11-25,1.6619898815406486e-05,1.6619898815406486e-05,0.9996955394744872,0.9996955394744872,0.0002879066450987,0.0002879066450987,1,0,1,0,1
2008-11-26,0.0001466219109715,0.0001466219109715,0.9980989098548888,0.9980989098548888,0.0017544706352055,0.0017544706352055,1,0,1,0,1
2008-11-28,9.181324276141822e-05,9.181324276141822e-05,0.9993407130241394,0.9993407130241394,0.0005674590938724,0.0005674590938724,1,0,1,0,1
2008-12-01,0.0003119333996437,0.0003119333996437,0.998241662979126,0.998241662979126,0.0014464786509051,0.0014464786509051,1,0,1,0,0
2008-12-02,0.0014909879537299,0.0014909879537299,0.9970697164535522,0.9970697164535522,0.0014392945449799,0.0014392945449799,1,0,1,0,1
2008-12-03,0.0002268891548737,0.0002268891548737,0.9940444827079772,0.9940444827079772,0.0057285823859274,0.0057285823859274,1,0,1,0,1
2008-12-04,0.0012472247472032,0.0012472247472032,0.9663941860198976,0.9663941860198976,0.0323586128652095,0.0323586128652095,1,0,1,0,0
2008-12-05,8.115885430015624e-05,8.115885430015624e-05,0.999116837978363,0.999116837978363,0.0008020548848435,0.0008020548848435,1,0,1,0,1
2008-12-08,0.0001282013836316,0.0001282013836316,0.9977510571479796,0.9977510571479796,0.0021207800600677,0.0021207800600677,1,0,1,0,1
2008-12-09,4.852499841945246e-05,4.852499841945246e-05,0.990622103214264,0.990622103214264,0.0093293758109211,0.0093293758109211,1,0,1,0,0
2008-12-10,0.0021249502897262,0.0021249502897262,0.218794047832489,0.218794047832489,0.7790809869766235,0.7790809869766235,1,0,0,1,1
2008-12-11,0.0016756589757278,0.0016756589757278,0.6991457939147949,0.6991457939147949,0.2991785705089569,0.2991785705089569,1,0,1,0,0
2008-12-12,5.431951649370603e-05,5.431951649370603e-05,0.99644935131073,0.99644935131073,0.003496381919831,0.003496381919831,1,0,1,0,1
2008-12-15,1.688569682301022e-05,1.688569682301022e-05,0.9999051094055176,0.9999051094055176,7.790506060700864e-05,7.790506060700864e-05,1,0,1,0,0
2008-12-16,0.000130418484332,0.000130418484332,0.9989230036735536,0.9989230036735536,0.0009466013289056,0.0009466013289056,1,0,1,0,1
2008-12-17,0.0005589941865764,0.0005589941865764,0.9944875836372375,0.9944875836372375,0.0049534155987203,0.0049534155987203,1,0,1,0,0
2008-12-18,0.001744098495692,0.001744098495692,0.8782629370689392,0.8782629370689392,0.1199928894639015,0.1199928894639015,1,0,1,0,0
2008-12-19,5.31780460732989e-05,5.31780460732989e-05,0.9997231364250184,0.9997231364250184,0.0002237383014289,0.0002237383014289,1,0,1,0,0
2008-12-22,0.0008885369752533,0.0008885369752533,0.7169955968856812,0.7169955968856812,0.2821158766746521,0.2821158766746521,1,0,1,0,0
2008-12-23,3.641750299721025e-05,3.641750299721025e-05,0.9987969398498536,0.9987969398498536,0.0011665899073705,0.0011665899073705,1,0,1,0,0
2008-12-24,6.269812729442492e-05,6.269812729442492e-05,0.9996427297592164,0.9996427297592164,0.0002945547748822,0.0002945547748822,1,0,1,0,1
2008-12-26,1.3235041478765195e-05,1.3235041478765195e-05,0.9997841715812684,0.9997841715812684,0.0002026628644671,0.0002026628644671,1,0,1,0,1
2008-12-29,0.0014098944375291,0.0014098944375291,0.9753912091255188,0.9753912091255188,0.0231989882886409,0.0231989882886409,1,0,1,0,0
2008-12-30,0.0003201195504516,0.0003201195504516,0.9771655797958374,0.9771655797958374,0.0225143209099769,0.0225143209099769,1,0,1,0,1
2008-12-31,7.764413021504879e-05,7.764413021504879e-05,0.9978266358375548,0.9978266358375548,0.0020956930238753,0.0020956930238753,1,0,1,0,1
2009-01-02,2.9711385650443844e-05,2.9711385650443844e-05,0.999262511730194,0.999262511730194,0.0007078161579556,0.0007078161579556,1,0,1,0,1
2009-01-05,6.354685319820419e-05,6.354685319820419e-05,0.9882566332817078,0.9882566332817078,0.0116798486560583,0.0116798486560583,1,0,1,0,0
2009-01-06,1.5518051441176794e-05,1.5518051441176794e-05,0.9995601773262024,0.9995601773262024,0.0004243483999744,0.0004243483999744,1,0,1,0,1
2009-01-07,0.0007602123077958,0.0007602123077958,0.3927792906761169,0.3927792906761169,0.606460452079773,0.606460452079773,1,0,0,1,0
2009-01-08,0.0003671467711683,0.0003671467711683,0.996403694152832,0.996403694152832,0.0032292236573994,0.0032292236573994,1,0,1,0,0
2009-01-09,8.766105565882754e-06,8.766105565882754e-06,0.9996329545974731,0.9996329545974731,0.000358248129487,0.000358248129487,1,0,1,0,0
2009-01-12,6.792004114686279e-06,6.792004114686279e-06,0.9998202919960022,0.9998202919960022,0.0001729652431095,0.0001729652431095,1,0,1,0,0
2009-01-13,0.0002401863457635,0.0002401863457635,0.9954474568367004,0.9954474568367004,0.0043123862706124,0.0043123862706124,1,0,1,0,0
2009-01-14,0.0008151012589223,0.0008151012589223,0.8262222409248352,0.8262222409248352,0.1729626059532165,0.1729626059532165,1,0,1,0,0
2009-01-15,0.0001391459372825,0.0001391459372825,0.9990776777267456,0.9990776777267456,0.0007831932161934,0.0007831932161934,1,0,1,0,1
2009-01-16,0.0001240570127265,0.0001240570127265,0.9996898174285888,0.9996898174285888,0.0001861952041508,0.0001861952041508,1,0,1,0,1
2009-01-20,0.0003026642953045,0.0003026642953045,0.939589500427246,0.939589500427246,0.060107834637165,0.060107834637165,1,0,1,0,0
2009-01-21,0.0004205458099022,0.0004205458099022,0.9506471157073976,0.9506471157073976,0.048932384699583,0.048932384699583,1,0,1,0,1
2009-01-22,0.0003164924855809,0.0003164924855809,0.9987908005714417,0.9987908005714417,0.0008927987073548,0.0008927987073548,1,0,1,0,0
2009-01-23,9.229341230820864e-05,9.229341230820864e-05,0.9994710087776184,0.9994710087776184,0.0004366391804069,0.0004366391804069,1,0,1,0,0
2009-01-26,7.343672041315585e-05,7.343672041315585e-05,0.9991804957389832,0.9991804957389832,0.0007459687185473,0.0007459687185473,1,0,1,0,1
2009-01-27,2.7722046070266515e-05,2.7722046070266515e-05,0.9997346997261048,0.9997346997261048,0.0002375682088313,0.0002375682088313,1,0,1,0,1
2009-01-28,0.0001988482836168,0.0001988482836168,0.9976118803024292,0.9976118803024292,0.002189275342971,0.002189275342971,1,0,1,0,1
2009-01-29,8.214041008614004e-05,8.214041008614004e-05,0.9995864033699036,0.9995864033699036,0.0003314671630505,0.0003314671630505,1,0,1,0,0
2009-01-30,8.563879237044603e-05,8.563879237044603e-05,0.9934948086738586,0.9934948086738586,0.0064196060411632,0.0064196060411632,1,0,1,0,0
2009-02-02,5.106914613861591e-05,5.106914613861591e-05,0.9984390139579772,0.9984390139579772,0.0015099827433004,0.0015099827433004,1,0,1,0,0
2009-02-03,5.624991172226146e-05,5.624991172226146e-05,0.99954092502594,0.99954092502594,0.0004029190458822,0.0004029190458822,1,0,1,0,1
2009-02-04,0.0010745372856035,0.0010745372856035,0.5175394415855408,0.5175394415855408,0.4813860058784485,0.4813860058784485,1,0,1,0,0
2009-02-05,0.0009704713593237,0.0009704713593237,0.9808716773986816,0.9808716773986816,0.0181577485054731,0.0181577485054731,1,0,1,0,1
2009-02-06,5.831937960465439e-05,5.831937960465439e-05,0.9985424280166626,0.9985424280166626,0.0013992078602313,0.0013992078602313,1,0,1,0,1
2009-02-09,0.000226612901315,0.000226612901315,0.993174135684967,0.993174135684967,0.0065992386080324,0.0065992386080324,1,0,1,0,0
2009-02-10,6.688973371637985e-05,6.688973371637985e-05,0.9997767806053162,0.9997767806053162,0.0001563886035,0.0001563886035,1,0,1,0,0
2009-02-11,0.0001001538475975,0.0001001538475975,0.9967514276504515,0.9967514276504515,0.0031483927741646,0.0031483927741646,1,0,1,0,1
2009-02-12,6.092389594414272e-05,6.092389594414272e-05,0.999569833278656,0.999569833278656,0.0003693295875564,0.0003693295875564,1,0,1,0,0
2009-02-13,0.0003828970075119,0.0003828970075119,0.9953790903091432,0.9953790903091432,0.0042379763908684,0.0042379763908684,1,0,1,0,0
2009-02-17,0.0006554055144079,0.0006554055144079,0.9355446696281432,0.9355446696281432,0.0637998953461647,0.0637998953461647,1,0,1,0,0
2009-02-18,2.194778062403202e-05,2.194778062403202e-05,0.9992720484733582,0.9992720484733582,0.0007059983327053,0.0007059983327053,1,0,1,0,1
2009-02-19,0.0006473567918874,0.0006473567918874,0.9987375140190125,0.9987375140190125,0.000615119759459,0.000615119759459,1,0,1,0,0
2009-02-20,0.0001798102312022,0.0001798102312022,0.9961745738983154,0.9961745738983154,0.0036456449888646,0.0036456449888646,1,0,1,0,0
2009-02-23,1.1781295143009627e-05,1.1781295143009627e-05,0.9998699426651,0.9998699426651,0.000118183917948,0.000118183917948,1,0,1,0,0
2009-02-24,0.0007942142547108,0.0007942142547108,0.997343361377716,0.997343361377716,0.0018623969517648,0.0018623969517648,1,0,1,0,1
2009-02-25,0.0002635051496326,0.0002635051496326,0.9670240879058838,0.9670240879058838,0.0327123813331127,0.0327123813331127,1,0,1,0,0
2009-02-26,1.762111423886381e-05,1.762111423886381e-05,0.9999507665634156,0.9999507665634156,3.159525294904597e-05,3.159525294904597e-05,1,0,1,0,0
2009-02-27,0.0002554907696321,0.0002554907696321,0.9992479681968688,0.9992479681968688,0.0004965135012753,0.0004965135012753,1,0,1,0,0
2009-03-02,4.815855209017173e-05,4.815855209017173e-05,0.9998575448989868,0.9998575448989868,9.42378246691078e-05,9.42378246691078e-05,1,0,1,0,0
2009-03-03,0.0001167608061223,0.0001167608061223,0.9991006851196288,0.9991006851196288,0.0007825982174836,0.0007825982174836,1,0,1,0,0
2009-03-04,0.0001480513019487,0.0001480513019487,0.996556043624878,0.996556043624878,0.0032959785312414,0.0032959785312414,1,0,1,0,1
2009-03-05,0.0001379298046231,0.0001379298046231,0.9229251742362976,0.9229251742362976,0.0769368782639503,0.0769368782639503,1,0,1,0,0
2009-03-06,0.01393239852041,0.01393239852041,0.8074954152107239,0.8074954152107239,0.1785721629858017,0.1785721629858017,1,0,1,0,1
2009-03-09,4.379690653877333e-05,4.379690653877333e-05,0.9985538125038148,0.9985538125038148,0.0014023827388882,0.0014023827388882,1,0,1,0,0
2009-03-10,8.975145465228707e-05,8.975145465228707e-05,0.9968482851982116,0.9968482851982116,0.0030620314646512,0.0030620314646512,1,0,1,0,1
2009-03-11,0.0001658876717556,0.0001658876717556,0.9975730776786804,0.9975730776786804,0.0022609906736761,0.0022609906736761,1,0,1,0,1
2009-03-12,2.514501102268696e-05,2.514501102268696e-05,0.9997041821479796,0.9997041821479796,0.0002705899823922,0.0002705899823922,1,0,1,0,1
2009-03-13,0.0072458963841199,0.0072458963841199,0.9891747236251832,0.9891747236251832,0.0035793839488178,0.0035793839488178,1,0,1,0,1
2009-03-16,0.0007462690700776,0.0007462690700776,0.9450579285621644,0.9450579285621644,0.0541958585381507,0.0541958585381507,1,0,1,0,0
2009-03-17,0.0004143309197388,0.0004143309197388,0.9976115226745604,0.9976115226745604,0.0019741237629204,0.0019741237629204,1,0,1,0,1
2009-03-18,0.0003418814158067,0.0003418814158067,0.9958231449127196,0.9958231449127196,0.0038349896203726,0.0038349896203726,1,0,1,0,1
2009-03-19,0.0002919031539931,0.0002919031539931,0.9978566765785216,0.9978566765785216,0.0018514158437028,0.0018514158437028,1,0,1,0,0
2009-03-20,1.7011692762025632e-05,1.7011692762025632e-05,0.9998470544815063,0.9998470544815063,0.0001358205336146,0.0001358205336146,1,0,1,0,0
2009-03-23,0.0003192306612618,0.0003192306612618,0.9807865023612976,0.9807865023612976,0.0188942942768335,0.0188942942768335,1,0,1,0,1
2009-03-24,0.0006484061595983,0.0006484061595983,0.9834845662117004,0.9834845662117004,0.0158669669181108,0.0158669669181108,1,0,1,0,0
2009-03-25,0.0001894555025501,0.0001894555025501,0.9757823944091796,0.9757823944091796,0.0240280870348215,0.0240280870348215,1,0,1,0,1
2009-03-26,1.6220847101067193e-05,1.6220847101067193e-05,0.9998317956924438,0.9998317956924438,0.0001519162178738,0.0001519162178738,1,0,1,0,1
2009-03-27,5.754117410106119e-06,5.754117410106119e-06,0.9998815059661864,0.9998815059661864,0.0001127938376157,0.0001127938376157,1,0,1,0,0
2009-03-30,1.544980659673456e-05,1.544980659673456e-05,0.9963437914848328,0.9963437914848328,0.0036407827865332,0.0036407827865332,1,0,1,0,0
2009-03-31,5.375824184739031e-05,5.375824184739031e-05,0.998148798942566,0.998148798942566,0.0017974664224311,0.0017974664224311,1,0,1,0,1
2009-04-01,0.0002892911725211,0.0002892911725211,0.9981916546821594,0.9981916546821594,0.0015191115671768,0.0015191115671768,1,0,1,0,1
2009-04-02,0.0004286883922759,0.0004286883922759,0.989654541015625,0.989654541015625,0.0099166976287961,0.0099166976287961,1,0,1,0,1
2009-04-03,4.0336406527785584e-05,4.0336406527785584e-05,0.9986984729766846,0.9986984729766846,0.0012611475540325,0.0012611475540325,1,0,1,0,1
2009-04-06,0.0010792588582262,0.0010792588582262,0.6372053027153015,0.6372053027153015,0.3617153763771057,0.3617153763771057,1,0,1,0,0
2009-04-07,9.75391740212217e-05,9.75391740212217e-05,0.9952238202095032,0.9952238202095032,0.0046787410974502,0.0046787410974502,1,0,1,0,0
2009-04-08,0.0538468547165393,0.0538468547165393,0.9312071204185486,0.9312071204185486,0.0149460490792989,0.0149460490792989,1,0,1,0,1
2009-04-09,6.788226528442465e-06,6.788226528442465e-06,0.9996960163116456,0.9996960163116456,0.0002972241491079,0.0002972241491079,1,0,1,0,1
2009-04-13,4.4580025132745504e-05,4.4580025132745504e-05,0.9995959401130676,0.9995959401130676,0.0003594835288822,0.0003594835288822,1,0,1,0,0
2009-04-14,0.000243457572651,0.000243457572651,0.997312605381012,0.997312605381012,0.0024438367690891,0.0024438367690891,1,0,1,0,0
2009-04-15,0.0001742097956594,0.0001742097956594,0.987758219242096,0.987758219242096,0.0120675526559352,0.0120675526559352,1,0,1,0,1
2009-04-16,6.7134817072656e-05,6.7134817072656e-05,0.9995231628417968,0.9995231628417968,0.0004097617929801,0.0004097617929801,1,0,1,0,1
2009-04-17,0.0001791678514564,0.0001791678514564,0.9989346861839294,0.9989346861839294,0.0008860322413966,0.0008860322413966,1,0,1,0,1
2009-04-20,1.9223547496949323e-05,1.9223547496949323e-05,0.9996981620788574,0.9996981620788574,0.0002826639392878,0.0002826639392878,1,0,1,0,0
2009-04-21,7.011394336586818e-05,7.011394336586818e-05,0.9922603964805604,0.9922603964805604,0.0076695019379258,0.0076695019379258,1,0,1,0,1
2009-04-22,9.434373168915045e-06,9.434373168915045e-06,0.9999752044677734,0.9999752044677734,1.538139804324601e-05,1.538139804324601e-05,1,0,1,0,0
2009-04-23,8.425964188063517e-05,8.425964188063517e-05,0.9977418184280396,0.9977418184280396,0.0021739799994975,0.0021739799994975,1,0,1,0,1
2009-04-24,1.2986459296371322e-05,1.2986459296371322e-05,0.9999043941497804,0.9999043941497804,8.261370385298505e-05,8.261370385298505e-05,1,0,1,0,1
2009-04-27,0.0012392906937748,0.0012392906937748,0.998658299446106,0.998658299446106,0.0001023556178552,0.0001023556178552,1,0,1,0,0
2009-04-28,0.0048800408840179,0.0048800408840179,0.9938530921936036,0.9938530921936036,0.0012668272247537,0.0012668272247537,1,0,1,0,0
2009-04-29,1.3225808288552798e-05,1.3225808288552798e-05,0.9999645948410034,0.9999645948410034,2.2221800463739783e-05,2.2221800463739783e-05,1,0,1,0,1
2009-04-30,0.0010559621732681,0.0010559621732681,0.478648841381073,0.478648841381073,0.5202952027320862,0.5202952027320862,1,0,0,1,0
2009-05-01,0.0003382161958143,0.0003382161958143,0.9994083642959596,0.9994083642959596,0.0002533867664169,0.0002533867664169,1,0,1,0,1
2009-05-04,4.238930341671221e-05,4.238930341671221e-05,0.9980986714363098,0.9980986714363098,0.0018589468672871,0.0018589468672871,1,0,1,0,1
2009-05-05,0.0010082372464239,0.0010082372464239,0.9952065348625184,0.9952065348625184,0.0037852607201784,0.0037852607201784,1,0,1,0,0
2009-05-06,0.0003475901612546,0.0003475901612546,0.9925811290740968,0.9925811290740968,0.0070711644366383,0.0070711644366383,1,0,1,0,1
2009-05-07,0.0096323862671852,0.0096323862671852,0.9881240725517272,0.9881240725517272,0.0022436287254095,0.0022436287254095,1,0,1,0,0
2009-05-08,0.0001457934267818,0.0001457934267818,0.9995317459106444,0.9995317459106444,0.000322487874655,0.000322487874655,1,0,1,0,1
2009-05-11,0.0001327209902228,0.0001327209902228,0.9961050748825072,0.9961050748825072,0.0037622181698679,0.0037622181698679,1,0,1,0,0
2009-05-12,6.648405542364344e-05,6.648405542364344e-05,0.999213457107544,0.999213457107544,0.0007200849358923,0.0007200849358923,1,0,1,0,1
2009-05-13,0.0005921542760916,0.0005921542760916,0.9923709630966188,0.9923709630966188,0.0070368628948926,0.0070368628948926,1,0,1,0,0
